Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.xgboost.fast_All,0.025132438383122607,KOREA,top10,all,3,1,famincedu,3
SL.glmnet_All,0.4270988651348428,KOREA,top10,all,3,2,famincedu,3
SL.ranger.fast_All,0.3760031008058699,KOREA,top10,all,3,2,famincedu,3
SL.xgboost.fast_All,0.19689803405928724,KOREA,top10,all,3,2,famincedu,3
SL.glmnet_All,0.6162082608185624,KOREA,top10,all,3,3,famincedu,3
SL.ranger.fast_All,0,KOREA,top10,all,3,3,famincedu,3
SL.xgboost.fast_All,0.38379173918143766,KOREA,top10,all,3,3,famincedu,3
SL.glmnet_All,0,KOREA,top10,all,3,4,famincedu,3
SL.ranger.fast_All,0,KOREA,top10,all,3,4,famincedu,3
SL.xgboost.fast_All,1,KOREA,top10,all,3,4,famincedu,3
SL.glmnet_All,0.9840617135190077,KOREA,top10,all,3,5,famincedu,3
SL.ranger.fast_All,0,KOREA,top10,all,3,5,famincedu,3
SL.xgboost.fast_All,0.015938286480992304,KOREA,top10,all,3,5,famincedu,3
SL.glmnet_All,0.6526037671684369,UK,top10,all,1,1,famincedu,3
SL.ranger.fast_All,0.30339760655332215,UK,top10,all,1,1,famincedu,3
SL.xgboost.fast_All,0.043998626278240915,UK,top10,all,1,1,famincedu,3
SL.glmnet_All,0.9864711752150656,UK,top10,all,1,2,famincedu,3
SL.ranger.fast_All,0,UK,top10,all,1,2,famincedu,3
SL.xgboost.fast_All,0.013528824784934442,UK,top10,all,1,2,famincedu,3
SL.glmnet_All,0.6498039283050366,UK,top10,all,1,3,famincedu,3
SL.ranger.fast_All,0.3501960716949635,UK,top10,all,1,3,famincedu,3
SL.xgboost.fast_All,0,UK,top10,all,1,3,famincedu,3
SL.glmnet_All,0.8233860397399393,UK,top10,all,1,4,famincedu,3
SL.ranger.fast_All,0.17661396026006068,UK,top10,all,1,4,famincedu,3
SL.xgboost.fast_All,0,UK,top10,all,1,4,famincedu,3
SL.glmnet_All,0.7133592467295281,UK,top10,all,1,5,famincedu,3
SL.ranger.fast_All,0.07833295744303571,UK,top10,all,1,5,famincedu,3
SL.xgboost.fast_All,0.20830779582743628,UK,top10,all,1,5,famincedu,3
SL.glmnet_All,0.9087382632545262,UK,top10,all,2,1,famincedu,3
SL.ranger.fast_All,0.09126173674547375,UK,top10,all,2,1,famincedu,3
SL.xgboost.fast_All,0,UK,top10,all,2,1,famincedu,3
SL.glmnet_All,0.4191260857185447,UK,top10,all,2,2,famincedu,3
SL.ranger.fast_All,0.3603312408813614,UK,top10,all,2,2,famincedu,3
SL.xgboost.fast_All,0.2205426734000939,UK,top10,all,2,2,famincedu,3
SL.glmnet_All,0.8020052691662192,UK,top10,all,2,3,famincedu,3
SL.ranger.fast_All,0.19799473083378083,UK,top10,all,2,3,famincedu,3
SL.xgboost.fast_All,0,UK,top10,all,2,3,famincedu,3
SL.glmnet_All,0.740487036834163,UK,top10,all,2,4,famincedu,3
SL.ranger.fast_All,0,UK,top10,all,2,4,famincedu,3
SL.xgboost.fast_All,0.2595129631658371,UK,top10,all,2,4,famincedu,3
SL.glmnet_All,0.6998093316439409,UK,top10,all,2,5,famincedu,3
SL.ranger.fast_All,0.3001906683560591,UK,top10,all,2,5,famincedu,3
SL.xgboost.fast_All,0,UK,top10,all,2,5,famincedu,3
SL.glmnet_All,1,UK,top10,all,3,1,famincedu,3
SL.ranger.fast_All,0,UK,top10,all,3,1,famincedu,3
SL.xgboost.fast_All,0,UK,top10,all,3,1,famincedu,3
SL.glmnet_All,1,UK,top10,all,3,2,famincedu,3
SL.ranger.fast_All,0,UK,top10,all,3,2,famincedu,3
SL.xgboost.fast_All,0,UK,top10,all,3,2,famincedu,3
SL.glmnet_All,0.38380803481913944,UK,top10,all,3,3,famincedu,3
SL.ranger.fast_All,0.130454123449134,UK,top10,all,3,3,famincedu,3
SL.xgboost.fast_All,0.48573784173172646,UK,top10,all,3,3,famincedu,3
SL.glmnet_All,0.8538030014353397,UK,top10,all,3,4,famincedu,3
SL.ranger.fast_All,0.14619699856466037,UK,top10,all,3,4,famincedu,3
SL.xgboost.fast_All,0,UK,top10,all,3,4,famincedu,3
SL.glmnet_All,0.5177832938705875,UK,top10,all,3,5,famincedu,3
SL.ranger.fast_All,0.4822167061294124,UK,top10,all,3,5,famincedu,3
SL.xgboost.fast_All,0,UK,top10,all,3,5,famincedu,3
