Algo,Weight,Country,Outcome,Group,Rep,Fold,Predictor_Set,Min_Obs
SL.ranger.fast_All,0.34232505648256295,UK,poverty,childbottom20,1,3,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,1,3,famincedu,1
SL.glmnet_All,0.8069707924991664,UK,poverty,childbottom20,1,4,famincedu,1
SL.ranger.fast_All,0,UK,poverty,childbottom20,1,4,famincedu,1
SL.xgboost.fast_All,0.1930292075008336,UK,poverty,childbottom20,1,4,famincedu,1
SL.glmnet_All,0.8900596212453814,UK,poverty,childbottom20,1,5,famincedu,1
SL.ranger.fast_All,0.10994037875461864,UK,poverty,childbottom20,1,5,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,1,5,famincedu,1
SL.glmnet_All,0.9697413414672423,UK,poverty,childbottom20,2,1,famincedu,1
SL.ranger.fast_All,0,UK,poverty,childbottom20,2,1,famincedu,1
SL.xgboost.fast_All,0.030258658532757686,UK,poverty,childbottom20,2,1,famincedu,1
SL.glmnet_All,0.7260120185640908,UK,poverty,childbottom20,2,2,famincedu,1
SL.ranger.fast_All,0,UK,poverty,childbottom20,2,2,famincedu,1
SL.xgboost.fast_All,0.27398798143590924,UK,poverty,childbottom20,2,2,famincedu,1
SL.glmnet_All,0.12087742548562214,UK,poverty,childbottom20,2,3,famincedu,1
SL.ranger.fast_All,0.8791225745143779,UK,poverty,childbottom20,2,3,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,2,3,famincedu,1
SL.glmnet_All,0.5692584510837946,UK,poverty,childbottom20,2,4,famincedu,1
SL.ranger.fast_All,0.43074154891620553,UK,poverty,childbottom20,2,4,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,2,4,famincedu,1
SL.glmnet_All,0.6333531929464009,UK,poverty,childbottom20,2,5,famincedu,1
SL.ranger.fast_All,0.3666468070535991,UK,poverty,childbottom20,2,5,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,2,5,famincedu,1
SL.glmnet_All,1,UK,poverty,childbottom20,3,1,famincedu,1
SL.ranger.fast_All,0,UK,poverty,childbottom20,3,1,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,3,1,famincedu,1
SL.glmnet_All,0.6559162802661072,UK,poverty,childbottom20,3,2,famincedu,1
SL.ranger.fast_All,0.3440837197338929,UK,poverty,childbottom20,3,2,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,3,2,famincedu,1
SL.glmnet_All,0.4667469544953979,UK,poverty,childbottom20,3,3,famincedu,1
SL.ranger.fast_All,0.5332530455046022,UK,poverty,childbottom20,3,3,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,3,3,famincedu,1
SL.glmnet_All,0.5154391764187628,UK,poverty,childbottom20,3,4,famincedu,1
SL.ranger.fast_All,0,UK,poverty,childbottom20,3,4,famincedu,1
SL.xgboost.fast_All,0.4845608235812372,UK,poverty,childbottom20,3,4,famincedu,1
SL.glmnet_All,0.5259780599004077,UK,poverty,childbottom20,3,5,famincedu,1
SL.ranger.fast_All,0.47402194009959225,UK,poverty,childbottom20,3,5,famincedu,1
SL.xgboost.fast_All,0,UK,poverty,childbottom20,3,5,famincedu,1
